55.68886679999999,37.294358,170,"Одинцово, Говорова , ТЦ ""Атлас""",15, 27.241541577296523
55.656045,37.182711,171,"Одинцово, Можайское км 14, Гипермаркет ""Леруа Мерлен""",13, 19.080340669061552
55.6096455,37.720180799999994,172,"Ореховый 14к3, ТЦ ""Домодедовский""",54, 9.655346718766229
55.6457574,37.486782,173,"Островитянова 2 с. 2, Азбука Вкуса",26, 19.2287023790696
55.8153586,37.737966899999996,174,"Открытое 9, Супермаркет ""Перекресток""",30, 22.351201223569273
55.75705210000001,37.61711,175,"Охотный ряд 2, эт. 1, Торговая Галерея МФК ""Гостиница ""Москва""",15, 15.812815939117542
55.71547220000001,37.6444196,176,"Павелецкая 2/2, БЦ ENKA-3",38, 8.146732462263925
55.88376360000001,37.6064678,177,"Плещеева 4, Перекресток",45, 29.654338892221382
55.4200481,37.547758200000004,178,"Подольск ,Б. Серпуховская 45, АШАН Сити",28, 41.88162676182958
55.426486600000004,37.501104299999994,179,"Подольск, Ленинградская 7, Т/Ц ""Остров Сокровищ""",48, 36.20429694733149
55.473675300000004,37.5622661,180,"Подольск, Юных Ленинцев 1, Гипермаркет ""Карусель""",22, 33.749527004582866
55.6644439,37.4692771,181,"Покрышкина 5, Перекресток",42, 12.43056360079203
55.74671070000001,37.5374616,182,"Пресненская 10 стр.А, ЭНКА",45, 34.134122928516
55.746556299999995,37.5374209,183,"Пресненская 10, БЦ Башня на Набережной блок ""А"", ЭНКА",29, 26.446833106149743
55.7492839,37.5395966,184,"Пресненская 2, ТРЦ ""Афимолл Сити"" - 1 этаж",56, 48.03307214339749
55.747122499999996,37.5389854,185,"Пресненская 8, БЦ ""Город столиц""",53, 41.112318514654355
55.747122499999996,37.5389854,186,"Пресненская 8, стр.1, МФК ""Город Столиц""",82, 38.98551149701166
55.6366193,37.6536749,187,"Пролетарский 14/49 корп. 2, Ригла-Пролетарский",20, 33.60950837233387
55.78064770000001,37.6351232,188,"Протопоповский 3, Перекресток",22, 15.408685035218847
56.0155889,37.90558660000001,189,"Пушкино, Красноармейское , Гипермаркет ""GLOBUS""",52, 19.436678256443855
55.7518451,37.859208100000004,190,"Реутов, ул. Октября, вл. 10, ОТЦ Экватор",45, 28.185265543041055
55.7177093,37.79248870000001,191,"Рязанский 75 с 1, ""Супермаркет ""BILLA""",45, 16.764955182614734
56.301314,38.13435,192,"Сергиев Посад, Кооперативная 3, Супермаркет ""АТАК""",20, 34.42609824339862
54.9421679,37.4051614,193,"Серпухов, Московское 55, Супермаркет ""Перекресток""",12, 27.328149872042857
55.80306450000001,37.7598251,194,"Сиреневый 1, Супермаркет ""Перекресток""",7, 15.405361211357022
56.18173670000001,36.9879588,195,"Солнечногорск, Красная 22А, Супермаркет АТАК",17, 49.16739250814978
55.6470245,37.411823299999995,196,"Солнцевский пр. 21, ТЦ Столица",25, 15.19704280597837
55.570007,37.5805804,197,"Старокачаловская 5,корп. а, ТДК «Круг»",12, 19.895375414679016
55.569629000000006,37.579004,198,"Старокачаловская 5А, ТЦ ""Круг""",64, 48.20360836761118
54.1043706,61.5701804,199,"Троицк, Городская 6, ТЦ ""Троицк""",34, 27.534902152172318
55.76836289999999,37.6249294,200,"Трубная 12, Кафе ""Миллениум Хаус""",10, 9.917870305598072
55.75454179999999,37.6579409,201,"ул. Земляной Вал 42, стр. 20, Аптека Ригла",13, 5.013132468955568
55.735519499999995,37.4677753,202,"ул. Кастанаевская, д. 54, корп. 3, АТАК",20, 9.394822218621155
55.85504029999999,37.4781361,203,"Фестивальная 2Б, Супермаркет ""Перекресток""",48, 23.900726331257342
55.822566,37.8234191,204,"Хабаровская 15, ТЦ ""МАНГО""",25, 14.01304310279405
55.966832200000006,37.41571939999999,205,"Химки, аэропорт ""Шереметьево"", терминал ""Аэроэкспресс""",11, 17.24024772217469
55.911207999999995,37.3968192,206,"Химки, мкр. ИКЕА корп 2, Киностар Де Люкс ТЦ ""МЕГА""",16, 29.373882091178093
55.7896894,37.5200891,207,"Ходынский 4, ТРЦ «Авиапарк»,",38, 38.71328097381344
56.250903599999994,37.9782467,208,"Хотьково, Михеенко 14, Супермаркет ""АТАК""",14, 29.123052724682285
55.8082571,37.527798600000004,209,"Часовая 13, Супермаркет ""BILLA""",17, 14.788616238116983
55.7205827,37.6103464,210,"Шаболовка 31, БЦ HACHETTE FILIPACCHI",41, 8.002587533783014
55.8865463,37.660249799999995,211,"Широкая 12Б, ТРК «Фортуна»",18, 32.734154404967555
55.85011170000001,37.4114631,212,"Яна Райниса 41, Супермаркет BILLA",14, 31.636206160456553
